281	N19	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-287	\N	N19,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
282	N20	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-288	\N	N20,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
283	N21	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-289	\N	N21,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
284	N22	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-290	\N	N22,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
285	O03	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-291	\N	O03,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
286	O04	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-292	\N	O04,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
287	O05	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-293	\N	O05,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
288	O06	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-294	\N	O06,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
289	O07	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-295	\N	O07,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
290	O08	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-296	\N	O08,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
291	O09	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-297	\N	O09,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
292	O10	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-298	\N	O10,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
293	O11	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-299	\N	O11,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
294	O12	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-300	\N	O12,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
295	O13	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-301	\N	O13,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
296	O14	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-302	\N	O14,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
297	O15	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-303	\N	O15,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
298	O16	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-304	\N	O16,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
299	O17	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-305	\N	O17,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
300	O18	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-306	\N	O18,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
301	O19	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-307	\N	O19,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
302	O20	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-308	\N	O20,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
303	O21	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-309	\N	O21,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
304	O22	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-310	\N	O22,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
305	P03	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-311	\N	P03,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
306	P04	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-312	\N	P04,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
307	P05	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-313	\N	P05,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
308	P06	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-314	\N	P06,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
309	P07	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-315	\N	P07,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
310	P08	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-316	\N	P08,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
311	P09	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-317	\N	P09,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
312	P10	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-318	\N	P10,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
313	P11	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-319	\N	P11,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
314	P12	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-320	\N	P12,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
315	P13	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-321	\N	P13,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
316	P14	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-322	\N	P14,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
317	P15	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-323	\N	P15,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
318	P16	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-324	\N	P16,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
319	P17	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-325	\N	P17,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
320	P18	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-326	\N	P18,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
321	P19	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-327	\N	P19,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
322	P20	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-328	\N	P20,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
323	P21	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-329	\N	P21,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
324	P22	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-330	\N	P22,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
325	MP002-1	1	2008-11-05 09:20:17.877+01	2	\N	1	\N	2009-03-18 10:50:19.475958+01	\N	200811050917877-331	\N	MP002-1,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
326	A03	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-332	\N	A03,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
327	A04	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-333	\N	A04,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
328	A05	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-334	\N	A05,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
329	A06	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-335	\N	A06,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
330	A07	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-336	\N	A07,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
331	A08	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-337	\N	A08,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
332	A09	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-338	\N	A09,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
333	A10	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-339	\N	A10,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
334	A11	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-340	\N	A11,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
335	A12	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-341	\N	A12,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
336	A13	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-342	\N	A13,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
337	A14	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-343	\N	A14,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
338	A15	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-344	\N	A15,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
339	A16	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-345	\N	A16,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
340	A17	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-346	\N	A17,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
341	A18	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-347	\N	A18,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
342	A19	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-348	\N	A19,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
343	A20	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-349	\N	A20,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
344	A21	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-350	\N	A21,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
345	A22	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-351	\N	A22,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
346	B03	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-352	\N	B03,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
347	B04	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-353	\N	B04,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
348	B05	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-354	\N	B05,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
349	B06	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-355	\N	B06,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
350	B07	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-356	\N	B07,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
351	B08	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-357	\N	B08,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
352	B09	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-358	\N	B09,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
353	B10	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-359	\N	B10,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
354	B11	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-360	\N	B11,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
355	B12	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-361	\N	B12,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
356	B13	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-362	\N	B13,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
357	B14	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-363	\N	B14,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
358	B15	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-364	\N	B15,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
359	B16	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-365	\N	B16,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
360	B17	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-366	\N	B17,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
361	B18	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-367	\N	B18,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
362	B19	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-368	\N	B19,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
363	B20	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-369	\N	B20,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
364	B21	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-370	\N	B21,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
365	B22	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-371	\N	B22,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
366	C03	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-372	\N	C03,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
367	C04	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-373	\N	C04,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
368	C05	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-374	\N	C05,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
369	C06	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-375	\N	C06,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
370	C07	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-376	\N	C07,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
371	C08	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-377	\N	C08,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
372	C09	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-378	\N	C09,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
373	C10	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-379	\N	C10,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
374	C11	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-380	\N	C11,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
375	C12	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-381	\N	C12,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
376	C13	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-382	\N	C13,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
377	C14	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-383	\N	C14,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
378	C15	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-384	\N	C15,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
379	C16	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-385	\N	C16,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
380	C17	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-386	\N	C17,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
381	C18	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-387	\N	C18,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
382	C19	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-388	\N	C19,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
383	C20	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-389	\N	C20,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
384	C21	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-390	\N	C21,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
385	C22	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-391	\N	C22,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
386	D03	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-392	\N	D03,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
387	D04	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-393	\N	D04,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
388	D05	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-394	\N	D05,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
389	D06	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-395	\N	D06,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
390	D07	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-396	\N	D07,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
391	D08	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-397	\N	D08,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
392	D09	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-398	\N	D09,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
393	D10	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-399	\N	D10,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
394	D11	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-400	\N	D11,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
395	D12	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-401	\N	D12,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
396	D13	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-402	\N	D13,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
397	D14	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-403	\N	D14,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
398	D15	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-404	\N	D15,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
399	D16	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-405	\N	D16,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
400	D17	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-406	\N	D17,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
401	D18	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-407	\N	D18,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
402	D19	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-408	\N	D19,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
403	D20	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-409	\N	D20,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
404	D21	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-410	\N	D21,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
405	D22	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-411	\N	D22,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
406	E03	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-412	\N	E03,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
407	E04	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-413	\N	E04,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
408	E05	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-414	\N	E05,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
409	E06	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-415	\N	E06,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
410	E07	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-416	\N	E07,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
411	E08	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-417	\N	E08,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
412	E09	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-418	\N	E09,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
413	E10	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-419	\N	E10,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
414	E11	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-420	\N	E11,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
415	E12	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-421	\N	E12,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
416	E13	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-422	\N	E13,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
417	E14	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-423	\N	E14,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
418	E15	6	2008-11-05 09:20:17.877+01	2	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-424	\N	E15,325,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
