Filename,AcquiredDate,ApplicationName,ApplicationVersion,Camera Bit Depth,Experiment base name,Experiment set,ExposureTime,Frames to Average,Gain,ImageXpress Micro Filter Cube,ImageXpress Micro Objective,Laser focus score,PhysicalSizeX,PhysicalSizeY,PositionX,PositionY,PositionZ,Shading,SizeX,SizeY,SizeZ,Subtract,Temperature,camera-binning-x,camera-binning-y,camera-chip-offset-x,camera-chip-offset-y,gamma,spatial-calibration-state,spatial-calibration-units,stage-label,wavelength
bKB03-2B-1297191313_wH05_s5_z1_t1_cCy3_u001.tif,20110208 19:23:48.127,MetaMorph,3.1.0.79,12,SM110208,SM110208,82 ms,1,Gain 1 (1x),Texas Red,10X S Fluor,34.7563,0.645,0.645,62384.1,34580,11119.3,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H05 : Site 5,624
bKB03-2B-1297191313_wH05_s5_z1_t1_cDAPI_u001.tif,20110208 19:23:47.92,MetaMorph,3.1.0.79,12,SM110208,SM110208,4 ms,1,Gain 1 (1x),DAPI,10X S Fluor,34.7563,0.645,0.645,62383.9,34580.2,11116.2,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H05 : Site 5,447
bKB03-2B-1297191313_wH05_s5_z1_t1_cGFP_u001.tif,20110208 19:23:48.846,MetaMorph,3.1.0.79,12,SM110208,SM110208,3 ms,1,Gain 1 (1x),GFP,10X S Fluor,34.7563,0.645,0.645,62384.3,34580,11119.2,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H05 : Site 5,520
bKB03-2B-1297191313_wH05_s6_z1_t1_cCy3_u001.tif,20110208 19:23:51.969,MetaMorph,3.1.0.79,12,SM110208,SM110208,82 ms,1,Gain 1 (1x),Texas Red,10X S Fluor,39.0512,0.645,0.645,63282,34580,11120.3,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H05 : Site 6,624
bKB03-2B-1297191313_wH05_s6_z1_t1_cDAPI_u001.tif,20110208 19:23:50.810,MetaMorph,3.1.0.79,12,SM110208,SM110208,4 ms,1,Gain 1 (1x),DAPI,10X S Fluor,39.0512,0.645,0.645,63282.1,34580,11117.3,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H05 : Site 6,447
bKB03-2B-1297191313_wH05_s6_z1_t1_cGFP_u001.tif,20110208 19:23:52.662,MetaMorph,3.1.0.79,12,SM110208,SM110208,3 ms,1,Gain 1 (1x),GFP,10X S Fluor,39.0512,0.645,0.645,63281.8,34580,11120.3,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H05 : Site 6,520
bKB03-2B-1297191313_wH06_s1_z1_t1_cCy3_u001.tif,20110208 19:30:02.142,MetaMorph,3.1.0.79,12,SM110208,SM110208,82 ms,1,Gain 1 (1x),Texas Red,10X S Fluor,28.0891,0.645,0.645,66884.1,33238.4,11121.6,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H06 : Site 1,624
bKB03-2B-1297191313_wH06_s1_z1_t1_cDAPI_u001.tif,20110208 19:30:01.99,MetaMorph,3.1.0.79,12,SM110208,SM110208,4 ms,1,Gain 1 (1x),DAPI,10X S Fluor,28.0891,0.645,0.645,66884.2,33238.4,11118.5,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H06 : Site 1,447
bKB03-2B-1297191313_wH06_s1_z1_t1_cGFP_u001.tif,20110208 19:30:02.967,MetaMorph,3.1.0.79,12,SM110208,SM110208,3 ms,1,Gain 1 (1x),GFP,10X S Fluor,28.0891,0.645,0.645,66884.3,33238.4,11121.5,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H06 : Site 1,520
bKB03-2B-1297191313_wH06_s2_z1_t1_cCy3_u001.tif,20110208 19:30:05.980,MetaMorph,3.1.0.79,12,SM110208,SM110208,82 ms,1,Gain 1 (1x),Texas Red,10X S Fluor,27.1477,0.645,0.645,67782,33238.4,11123.4,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H06 : Site 2,624
bKB03-2B-1297191313_wH06_s2_z1_t1_cDAPI_u001.tif,20110208 19:30:04.917,MetaMorph,3.1.0.79,12,SM110208,SM110208,4 ms,1,Gain 1 (1x),DAPI,10X S Fluor,27.1477,0.645,0.645,67782,33238.4,11120.3,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H06 : Site 2,447
bKB03-2B-1297191313_wH06_s2_z1_t1_cGFP_u001.tif,20110208 19:30:06.766,MetaMorph,3.1.0.79,12,SM110208,SM110208,3 ms,1,Gain 1 (1x),GFP,10X S Fluor,27.1477,0.645,0.645,67782.2,33238.4,11123.4,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H06 : Site 2,520
bKB03-2B-1297191313_wH06_s3_z1_t1_cCy3_u001.tif,20110208 19:30:09.818,MetaMorph,3.1.0.79,12,SM110208,SM110208,82 ms,1,Gain 1 (1x),Texas Red,10X S Fluor,34.2491,0.645,0.645,66884.1,33909.2,11121.8,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H06 : Site 3,624
bKB03-2B-1297191313_wH06_s3_z1_t1_cDAPI_u001.tif,20110208 19:30:08.745,MetaMorph,3.1.0.79,12,SM110208,SM110208,4 ms,1,Gain 1 (1x),DAPI,10X S Fluor,34.2491,0.645,0.645,66883.8,33909.4,11118.7,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H06 : Site 3,447
bKB03-2B-1297191313_wH06_s3_z1_t1_cGFP_u001.tif,20110208 19:30:10.557,MetaMorph,3.1.0.79,12,SM110208,SM110208,3 ms,1,Gain 1 (1x),GFP,10X S Fluor,34.2491,0.645,0.645,66884.1,33909.2,11121.7,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H06 : Site 3,520
bKB03-2B-1297191313_wH06_s4_z1_t1_cCy3_u001.tif,20110208 19:30:13.583,MetaMorph,3.1.0.79,12,SM110208,SM110208,82 ms,1,Gain 1 (1x),Texas Red,10X S Fluor,32.5423,0.645,0.645,67782,33909.2,11120.8,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H06 : Site 4,624
bKB03-2B-1297191313_wH06_s4_z1_t1_cDAPI_u001.tif,20110208 19:30:12.425,MetaMorph,3.1.0.79,12,SM110208,SM110208,4 ms,1,Gain 1 (1x),DAPI,10X S Fluor,32.5423,0.645,0.645,67782,33909.2,11117.7,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H06 : Site 4,447
bKB03-2B-1297191313_wH06_s4_z1_t1_cGFP_u001.tif,20110208 19:30:14.490,MetaMorph,3.1.0.79,12,SM110208,SM110208,3 ms,1,Gain 1 (1x),GFP,10X S Fluor,32.5423,0.645,0.645,67782,33909.2,11120.7,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H06 : Site 4,520
bKB03-2B-1297191313_wH06_s5_z1_t1_cCy3_u001.tif,20110208 19:30:17.607,MetaMorph,3.1.0.79,12,SM110208,SM110208,82 ms,1,Gain 1 (1x),Texas Red,10X S Fluor,35.3695,0.645,0.645,66884.2,34580,11123.5,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H06 : Site 5,624
bKB03-2B-1297191313_wH06_s5_z1_t1_cDAPI_u001.tif,20110208 19:30:16.492,MetaMorph,3.1.0.79,12,SM110208,SM110208,4 ms,1,Gain 1 (1x),DAPI,10X S Fluor,35.3695,0.645,0.645,66884,34580.2,11120.4,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H06 : Site 5,447
bKB03-2B-1297191313_wH06_s5_z1_t1_cGFP_u001.tif,20110208 19:30:18.414,MetaMorph,3.1.0.79,12,SM110208,SM110208,3 ms,1,Gain 1 (1x),GFP,10X S Fluor,35.3695,0.645,0.645,66884.1,34580,11123.4,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H06 : Site 5,520
bKB03-2B-1297191313_wH06_s6_z1_t1_cCy3_u001.tif,20110208 19:30:21.445,MetaMorph,3.1.0.79,12,SM110208,SM110208,82 ms,1,Gain 1 (1x),Texas Red,10X S Fluor,36.9865,0.645,0.645,67782,34580,11123.1,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H06 : Site 6,624
bKB03-2B-1297191313_wH06_s6_z1_t1_cDAPI_u001.tif,20110208 19:30:20.426,MetaMorph,3.1.0.79,12,SM110208,SM110208,4 ms,1,Gain 1 (1x),DAPI,10X S Fluor,36.9865,0.645,0.645,67782.1,34580,11120.1,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H06 : Site 6,447
bKB03-2B-1297191313_wH06_s6_z1_t1_cGFP_u001.tif,20110208 19:30:22.261,MetaMorph,3.1.0.79,12,SM110208,SM110208,3 ms,1,Gain 1 (1x),GFP,10X S Fluor,36.9865,0.645,0.645,67782.2,34580,11123,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H06 : Site 6,520
bKB03-2B-1297191313_wH07_s1_z1_t1_cCy3_u001.tif,20110208 19:35:53.46,MetaMorph,3.1.0.79,12,SM110208,SM110208,82 ms,1,Gain 1 (1x),Texas Red,10X S Fluor,32.619,0.645,0.645,71384.1,33238.4,11121.3,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H07 : Site 1,624
bKB03-2B-1297191313_wH07_s1_z1_t1_cDAPI_u001.tif,20110208 19:35:51.986,MetaMorph,3.1.0.79,12,SM110208,SM110208,4 ms,1,Gain 1 (1x),DAPI,10X S Fluor,32.619,0.645,0.645,71383.9,33238.5,11118.2,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H07 : Site 1,447
bKB03-2B-1297191313_wH07_s1_z1_t1_cGFP_u001.tif,20110208 19:35:53.869,MetaMorph,3.1.0.79,12,SM110208,SM110208,3 ms,1,Gain 1 (1x),GFP,10X S Fluor,32.619,0.645,0.645,71384.3,33238.4,11121.2,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H07 : Site 1,520
bKB03-2B-1297191313_wH07_s2_z1_t1_cCy3_u001.tif,20110208 19:35:57.23,MetaMorph,3.1.0.79,12,SM110208,SM110208,82 ms,1,Gain 1 (1x),Texas Red,10X S Fluor,32.2335,0.645,0.645,72281.9,33238.4,11119.6,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H07 : Site 2,624
bKB03-2B-1297191313_wH07_s2_z1_t1_cDAPI_u001.tif,20110208 19:35:55.839,MetaMorph,3.1.0.79,12,SM110208,SM110208,4 ms,1,Gain 1 (1x),DAPI,10X S Fluor,32.2335,0.645,0.645,72282.2,33238.4,11116.6,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H07 : Site 2,447
bKB03-2B-1297191313_wH07_s2_z1_t1_cGFP_u001.tif,20110208 19:35:57.878,MetaMorph,3.1.0.79,12,SM110208,SM110208,3 ms,1,Gain 1 (1x),GFP,10X S Fluor,32.2335,0.645,0.645,72281.9,33238.4,11119.6,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H07 : Site 2,520
bKB03-2B-1297191313_wH07_s3_z1_t1_cCy3_u001.tif,20110208 19:36:00.971,MetaMorph,3.1.0.79,12,SM110208,SM110208,82 ms,1,Gain 1 (1x),Texas Red,10X S Fluor,35.2987,0.645,0.645,71384.2,33909.2,11121.3,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H07 : Site 3,624
bKB03-2B-1297191313_wH07_s3_z1_t1_cDAPI_u001.tif,20110208 19:35:59.905,MetaMorph,3.1.0.79,12,SM110208,SM110208,4 ms,1,Gain 1 (1x),DAPI,10X S Fluor,35.2987,0.645,0.645,71384.1,33909.2,11118.3,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H07 : Site 3,447
bKB03-2B-1297191313_wH07_s3_z1_t1_cGFP_u001.tif,20110208 19:36:01.828,MetaMorph,3.1.0.79,12,SM110208,SM110208,3 ms,1,Gain 1 (1x),GFP,10X S Fluor,35.2987,0.645,0.645,71384.2,33909.2,11121.3,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H07 : Site 3,520
bKB03-2B-1297191313_wH07_s4_z1_t1_cCy3_u001.tif,20110208 19:36:04.847,MetaMorph,3.1.0.79,12,SM110208,SM110208,82 ms,1,Gain 1 (1x),Texas Red,10X S Fluor,29.2233,0.645,0.645,72282,33909.2,11116.2,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H07 : Site 4,624
bKB03-2B-1297191313_wH07_s4_z1_t1_cDAPI_u001.tif,20110208 19:36:03.764,MetaMorph,3.1.0.79,12,SM110208,SM110208,4 ms,1,Gain 1 (1x),DAPI,10X S Fluor,29.2233,0.645,0.645,72282.1,33909.2,11113.2,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H07 : Site 4,447
bKB03-2B-1297191313_wH07_s4_z1_t1_cGFP_u001.tif,20110208 19:36:05.683,MetaMorph,3.1.0.79,12,SM110208,SM110208,3 ms,1,Gain 1 (1x),GFP,10X S Fluor,29.2233,0.645,0.645,72282.2,33909.2,11116.1,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H07 : Site 4,520
bKB03-2B-1297191313_wH07_s5_z1_t1_cCy3_u001.tif,20110208 19:36:08.671,MetaMorph,3.1.0.79,12,SM110208,SM110208,82 ms,1,Gain 1 (1x),Texas Red,10X S Fluor,30.8058,0.645,0.645,71384.2,34580,11123.9,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H07 : Site 5,624
bKB03-2B-1297191313_wH07_s5_z1_t1_cDAPI_u001.tif,20110208 19:36:07.589,MetaMorph,3.1.0.79,12,SM110208,SM110208,4 ms,1,Gain 1 (1x),DAPI,10X S Fluor,30.8058,0.645,0.645,71383.7,34580.1,11120.8,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H07 : Site 5,447
bKB03-2B-1297191313_wH07_s5_z1_t1_cGFP_u001.tif,20110208 19:36:09.741,MetaMorph,3.1.0.79,12,SM110208,SM110208,3 ms,1,Gain 1 (1x),GFP,10X S Fluor,30.8058,0.645,0.645,71384,34580,11123.8,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H07 : Site 5,520
bKB03-2B-1297191313_wH07_s6_z1_t1_cCy3_u001.tif,20110208 19:36:12.765,MetaMorph,3.1.0.79,12,SM110208,SM110208,82 ms,1,Gain 1 (1x),Texas Red,10X S Fluor,34.5543,0.645,0.645,72282,34580,11122.4,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H07 : Site 6,624
bKB03-2B-1297191313_wH07_s6_z1_t1_cDAPI_u001.tif,20110208 19:36:11.687,MetaMorph,3.1.0.79,12,SM110208,SM110208,4 ms,1,Gain 1 (1x),DAPI,10X S Fluor,34.5543,0.645,0.645,72282.1,34580,11119.3,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H07 : Site 6,447
bKB03-2B-1297191313_wH07_s6_z1_t1_cGFP_u001.tif,20110208 19:36:13.594,MetaMorph,3.1.0.79,12,SM110208,SM110208,3 ms,1,Gain 1 (1x),GFP,10X S Fluor,34.5543,0.645,0.645,72282.2,34580,11122.3,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H07 : Site 6,520
bKB03-2B-1297191313_wH08_s1_z1_t1_cCy3_u001.tif,20110208 19:42:30.491,MetaMorph,3.1.0.79,12,SM110208,SM110208,82 ms,1,Gain 1 (1x),Texas Red,10X S Fluor,28.5482,0.645,0.645,75884.1,33238.4,11116.1,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H08 : Site 1,624
bKB03-2B-1297191313_wH08_s1_z1_t1_cDAPI_u001.tif,20110208 19:42:29.447,MetaMorph,3.1.0.79,12,SM110208,SM110208,4 ms,1,Gain 1 (1x),DAPI,10X S Fluor,28.5482,0.645,0.645,75884.2,33238.4,11113.1,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H08 : Site 1,447
bKB03-2B-1297191313_wH08_s1_z1_t1_cGFP_u001.tif,20110208 19:42:31.298,MetaMorph,3.1.0.79,12,SM110208,SM110208,3 ms,1,Gain 1 (1x),GFP,10X S Fluor,28.5482,0.645,0.645,75884.2,33238.4,11116,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H08 : Site 1,520
bKB03-2B-1297191313_wH08_s2_z1_t1_cCy3_u001.tif,20110208 19:42:34.335,MetaMorph,3.1.0.79,12,SM110208,SM110208,82 ms,1,Gain 1 (1x),Texas Red,10X S Fluor,30.0167,0.645,0.645,76782,33238.4,11122.2,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H08 : Site 2,624
bKB03-2B-1297191313_wH08_s2_z1_t1_cDAPI_u001.tif,20110208 19:42:33.185,MetaMorph,3.1.0.79,12,SM110208,SM110208,4 ms,1,Gain 1 (1x),DAPI,10X S Fluor,30.0167,0.645,0.645,76782.2,33238.4,11119.2,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H08 : Site 2,447
bKB03-2B-1297191313_wH08_s2_z1_t1_cGFP_u001.tif,20110208 19:42:35.52,MetaMorph,3.1.0.79,12,SM110208,SM110208,3 ms,1,Gain 1 (1x),GFP,10X S Fluor,30.0167,0.645,0.645,76781.9,33238.4,11122.4,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H08 : Site 2,520
bKB03-2B-1297191313_wH08_s3_z1_t1_cCy3_u001.tif,20110208 19:42:38.13,MetaMorph,3.1.0.79,12,SM110208,SM110208,82 ms,1,Gain 1 (1x),Texas Red,10X S Fluor,33.8231,0.645,0.645,75884.2,33909.2,11121.6,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H08 : Site 3,624
bKB03-2B-1297191313_wH08_s3_z1_t1_cDAPI_u001.tif,20110208 19:42:36.950,MetaMorph,3.1.0.79,12,SM110208,SM110208,4 ms,1,Gain 1 (1x),DAPI,10X S Fluor,33.8231,0.645,0.645,75883.8,33909.4,11118.5,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H08 : Site 3,447
bKB03-2B-1297191313_wH08_s3_z1_t1_cGFP_u001.tif,20110208 19:42:38.830,MetaMorph,3.1.0.79,12,SM110208,SM110208,3 ms,1,Gain 1 (1x),GFP,10X S Fluor,33.8231,0.645,0.645,75884.1,33909.2,11121.4,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H08 : Site 3,520
bKB03-2B-1297191313_wH08_s4_z1_t1_cCy3_u001.tif,20110208 19:42:41.724,MetaMorph,3.1.0.79,12,SM110208,SM110208,82 ms,1,Gain 1 (1x),Texas Red,10X S Fluor,32.7872,0.645,0.645,76781.9,33909.2,11117.8,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H08 : Site 4,624
bKB03-2B-1297191313_wH08_s4_z1_t1_cDAPI_u001.tif,20110208 19:42:40.688,MetaMorph,3.1.0.79,12,SM110208,SM110208,4 ms,1,Gain 1 (1x),DAPI,10X S Fluor,32.7872,0.645,0.645,76781.9,33909.2,11114.9,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H08 : Site 4,447
bKB03-2B-1297191313_wH08_s4_z1_t1_cGFP_u001.tif,20110208 19:42:42.547,MetaMorph,3.1.0.79,12,SM110208,SM110208,3 ms,1,Gain 1 (1x),GFP,10X S Fluor,32.7872,0.645,0.645,76782.2,33909.2,11117.9,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H08 : Site 4,520
bKB03-2B-1297191313_wH08_s5_z1_t1_cCy3_u001.tif,20110208 19:42:45.626,MetaMorph,3.1.0.79,12,SM110208,SM110208,82 ms,1,Gain 1 (1x),Texas Red,10X S Fluor,35.9861,0.645,0.645,75884.2,34580,11125.4,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H08 : Site 5,624
bKB03-2B-1297191313_wH08_s5_z1_t1_cDAPI_u001.tif,20110208 19:42:44.487,MetaMorph,3.1.0.79,12,SM110208,SM110208,4 ms,1,Gain 1 (1x),DAPI,10X S Fluor,35.9861,0.645,0.645,75884,34580.1,11122.5,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H08 : Site 5,447
bKB03-2B-1297191313_wH08_s5_z1_t1_cGFP_u001.tif,20110208 19:42:46.336,MetaMorph,3.1.0.79,12,SM110208,SM110208,3 ms,1,Gain 1 (1x),GFP,10X S Fluor,35.9861,0.645,0.645,75884.2,34580,11125.5,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H08 : Site 5,520
bKB03-2B-1297191313_wH08_s6_z1_t1_cCy3_u001.tif,20110208 19:42:49.401,MetaMorph,3.1.0.79,12,SM110208,SM110208,82 ms,1,Gain 1 (1x),Texas Red,10X S Fluor,32.0468,0.645,0.645,76782,34580,11123.9,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H08 : Site 6,624
bKB03-2B-1297191313_wH08_s6_z1_t1_cDAPI_u001.tif,20110208 19:42:48.272,MetaMorph,3.1.0.79,12,SM110208,SM110208,4 ms,1,Gain 1 (1x),DAPI,10X S Fluor,32.0468,0.645,0.645,76782.1,34580,11121,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H08 : Site 6,447
bKB03-2B-1297191313_wH08_s6_z1_t1_cGFP_u001.tif,20110208 19:42:50.105,MetaMorph,3.1.0.79,12,SM110208,SM110208,3 ms,1,Gain 1 (1x),GFP,10X S Fluor,32.0468,0.645,0.645,76782,34580,11124,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H08 : Site 6,520
bKB03-2B-1297191313_wH09_s1_z1_t1_cCy3_u001.tif,20110208 19:48:14.535,MetaMorph,3.1.0.79,12,SM110208,SM110208,82 ms,1,Gain 1 (1x),Texas Red,10X S Fluor,28.3019,0.645,0.645,80384.1,33238.4,11117.3,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H09 : Site 1,624
bKB03-2B-1297191313_wH09_s1_z1_t1_cDAPI_u001.tif,20110208 19:48:13.503,MetaMorph,3.1.0.79,12,SM110208,SM110208,4 ms,1,Gain 1 (1x),DAPI,10X S Fluor,28.3019,0.645,0.645,80384.1,33238.5,11114.2,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H09 : Site 1,447
bKB03-2B-1297191313_wH09_s1_z1_t1_cGFP_u001.tif,20110208 19:48:15.338,MetaMorph,3.1.0.79,12,SM110208,SM110208,3 ms,1,Gain 1 (1x),GFP,10X S Fluor,28.3019,0.645,0.645,80384.4,33238.4,11117.2,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H09 : Site 1,520
bKB03-2B-1297191313_wH09_s2_z1_t1_cCy3_u001.tif,20110208 19:48:18.302,MetaMorph,3.1.0.79,12,SM110208,SM110208,82 ms,1,Gain 1 (1x),Texas Red,10X S Fluor,29.5466,0.645,0.645,81282,33238.4,11123.9,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H09 : Site 2,624
bKB03-2B-1297191313_wH09_s2_z1_t1_cDAPI_u001.tif,20110208 19:48:17.249,MetaMorph,3.1.0.79,12,SM110208,SM110208,4 ms,1,Gain 1 (1x),DAPI,10X S Fluor,29.5466,0.645,0.645,81282.1,33238.4,11120.8,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H09 : Site 2,447
bKB03-2B-1297191313_wH09_s2_z1_t1_cGFP_u001.tif,20110208 19:48:19.108,MetaMorph,3.1.0.79,12,SM110208,SM110208,3 ms,1,Gain 1 (1x),GFP,10X S Fluor,29.5466,0.645,0.645,81282,33238.4,11123.8,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H09 : Site 2,520
bKB03-2B-1297191313_wH09_s3_z1_t1_cCy3_u001.tif,20110208 19:48:22.25,MetaMorph,3.1.0.79,12,SM110208,SM110208,82 ms,1,Gain 1 (1x),Texas Red,10X S Fluor,27.0924,0.645,0.645,80384.2,33909.2,11117.4,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H09 : Site 3,624
bKB03-2B-1297191313_wH09_s3_z1_t1_cDAPI_u001.tif,20110208 19:48:20.993,MetaMorph,3.1.0.79,12,SM110208,SM110208,4 ms,1,Gain 1 (1x),DAPI,10X S Fluor,27.0924,0.645,0.645,80384,33909.3,11114.3,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H09 : Site 3,447
bKB03-2B-1297191313_wH09_s3_z1_t1_cGFP_u001.tif,20110208 19:48:22.866,MetaMorph,3.1.0.79,12,SM110208,SM110208,3 ms,1,Gain 1 (1x),GFP,10X S Fluor,27.0924,0.645,0.645,80384,33909.2,11117.3,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H09 : Site 3,520
bKB03-2B-1297191313_wH09_s4_z1_t1_cCy3_u001.tif,20110208 19:48:25.887,MetaMorph,3.1.0.79,12,SM110208,SM110208,82 ms,1,Gain 1 (1x),Texas Red,10X S Fluor,31.8119,0.645,0.645,81282,33909.2,11123.9,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H09 : Site 4,624
bKB03-2B-1297191313_wH09_s4_z1_t1_cDAPI_u001.tif,20110208 19:48:24.757,MetaMorph,3.1.0.79,12,SM110208,SM110208,4 ms,1,Gain 1 (1x),DAPI,10X S Fluor,31.8119,0.645,0.645,81282,33909.2,11120.9,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H09 : Site 4,447
bKB03-2B-1297191313_wH09_s4_z1_t1_cGFP_u001.tif,20110208 19:48:26.582,MetaMorph,3.1.0.79,12,SM110208,SM110208,3 ms,1,Gain 1 (1x),GFP,10X S Fluor,31.8119,0.645,0.645,81281.8,33909.2,11123.9,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H09 : Site 4,520
bKB03-2B-1297191313_wH09_s5_z1_t1_cCy3_u001.tif,20110208 19:48:29.501,MetaMorph,3.1.0.79,12,SM110208,SM110208,82 ms,1,Gain 1 (1x),Texas Red,10X S Fluor,28.4077,0.645,0.645,80384.2,34580,11123,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H09 : Site 5,624
bKB03-2B-1297191313_wH09_s5_z1_t1_cDAPI_u001.tif,20110208 19:48:28.461,MetaMorph,3.1.0.79,12,SM110208,SM110208,4 ms,1,Gain 1 (1x),DAPI,10X S Fluor,28.4077,0.645,0.645,80383.9,34580.1,11119.9,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H09 : Site 5,447
bKB03-2B-1297191313_wH09_s5_z1_t1_cGFP_u001.tif,20110208 19:48:30.207,MetaMorph,3.1.0.79,12,SM110208,SM110208,3 ms,1,Gain 1 (1x),GFP,10X S Fluor,28.4077,0.645,0.645,80384.1,34580,11122.9,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H09 : Site 5,520
bKB03-2B-1297191313_wH09_s6_z1_t1_cCy3_u001.tif,20110208 19:48:33.154,MetaMorph,3.1.0.79,12,SM110208,SM110208,82 ms,1,Gain 1 (1x),Texas Red,10X S Fluor,25.923,0.645,0.645,81282,34580,11126.2,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H09 : Site 6,624
bKB03-2B-1297191313_wH09_s6_z1_t1_cDAPI_u001.tif,20110208 19:48:32.93,MetaMorph,3.1.0.79,12,SM110208,SM110208,4 ms,1,Gain 1 (1x),DAPI,10X S Fluor,25.923,0.645,0.645,81282.1,34580,11123.2,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,H09 : Site 6,447
