FWHM by Color and Cycle
Run name: 120420_SN792_0109_BC0P8LACXX
Instrument name: BS-DSFCONTROL03
Run Started: Sunday, April 22, 2012 2:16 PM
Maximum number of cycles: 57
Input Directory: E:\Illumina\HiSeqTemp\120420_SN792_0109_BC0P8LACXX
Output Directory: Y:\120420_SN792_0109_BC0P8LACXX
Total number of reads: 2
Number of lanes: 8
Number of tiles per lane: 96
Color	Cycle	Lane	Tile	FWHM
3	17	1	1104	3.082647
3	17	1	1105	3.092617
3	17	1	1106	3.036886
3	17	1	1107	2.966682
3	17	1	1108	2.980744
3	17	1	1109	2.960174
3	17	1	1110	2.932874
3	17	1	1111	2.900551
3	17	1	1112	2.881115
3	17	1	1113	2.84092
3	17	1	1114	2.812719
3	17	1	1115	2.784073
3	17	1	1116	2.759258
3	17	1	1201	3.231709
3	17	1	1202	3.151492
3	17	1	1203	3.179304
3	17	1	1204	3.181613
3	17	1	1205	3.155506
3	17	1	1206	3.082271
3	17	1	1207	3.081115
3	17	1	1208	3.088772
3	17	1	1209	2.976019
3	17	1	1210	2.984221
3	17	1	1211	2.953207
3	17	1	1212	2.91782
3	17	1	1213	2.891403
3	17	1	1214	2.871096
3	17	1	1215	2.844308
3	17	1	1216	2.792387
3	17	1	1301	3.248991
3	17	1	1302	3.194973
3	17	1	1303	3.203151
3	17	1	1304	3.185886
3	17	1	1305	3.109437
3	17	1	1306	3.12385
3	17	1	1307	3.090591
3	17	1	1308	3.069959
3	17	1	1309	2.985998
3	17	1	1310	2.967545
3	17	1	1311	2.940904
3	17	1	1312	2.90652
3	17	1	1313	2.895059
3	17	1	1314	2.900675
3	17	1	1315	2.827782
3	17	1	1316	2.860183
3	17	1	2101	2.980787
3	17	1	2102	2.966635
3	17	1	2103	2.957402
3	17	1	2104	2.938417
3	17	1	2105	2.899191
3	17	1	2106	2.871751
3	17	1	2107	2.856019
3	17	1	2108	2.82293
3	17	1	2109	2.816734
3	17	1	2110	2.791467
3	17	1	2111	2.781723
3	17	1	2112	2.745265
3	17	1	2113	2.723046
3	17	1	2114	2.681062
3	17	1	2115	2.678881
3	17	1	2116	2.652893
3	17	1	2201	3.05223
3	17	1	2202	3.030957
3	17	1	2203	3.034561
3	17	1	2204	3.012099
3	17	1	2205	2.967976
3	17	1	2206	2.93704
3	17	1	2207	2.908412
3	17	1	2208	2.922195
3	17	1	2209	2.872973
3	17	1	2210	2.849896
3	17	1	2211	2.831294
3	17	1	2212	2.796414
3	17	1	2213	2.771573
3	17	1	2214	2.766573
3	17	1	2215	2.740727
3	17	1	2216	2.707221
3	17	1	2301	3.064752
3	17	1	2302	3.018155
3	17	1	2303	3.02802
3	17	1	2304	2.987489
3	17	1	2305	2.962107
3	17	1	2306	2.93962
3	17	1	2307	2.93052
3	17	1	2308	2.89853
3	17	1	2309	2.87321
3	17	1	2310	2.84237
3	17	1	2311	2.811915
3	17	1	2312	2.790658
3	17	1	2313	2.755317
3	17	1	2314	2.745817
3	17	1	2315	2.716516
3	17	1	2316	2.669217
3	17	2	1101	3.019358
3	17	2	1102	3.036626
3	17	2	1103	3.016699
3	17	2	1104	2.987169
3	17	2	1105	2.965535
3	17	2	1106	2.953797
3	17	2	1107	2.939155
3	17	2	1108	2.938856
3	17	2	1109	2.887826
3	17	2	1110	2.884592
3	17	2	1111	2.886064
3	17	2	1112	2.873411
3	17	2	1113	2.846309
3	17	2	1114	2.819648
3	17	2	1115	2.794238
3	17	2	1116	2.767915
3	17	2	1201	2.674045
3	17	2	1202	2.98402
3	17	2	1203	2.975249
3	17	2	1204	2.973866
3	17	2	1205	2.939682
3	17	2	1206	2.922417
3	17	2	1207	2.920534
3	17	2	1208	2.899219
3	17	2	1209	2.9079
3	17	2	1210	2.838187
3	17	2	1211	2.83266
3	17	2	1212	2.83614
3	17	2	1213	2.805698
3	17	2	1214	2.771197
3	17	2	1215	2.773755
3	17	2	1216	2.715714
3	17	2	1301	2.551004
3	17	2	1302	2.946336
3	17	2	1303	3.009953
3	17	2	1304	3.027345
3	17	2	1305	3.03683
3	17	2	1306	2.946259
3	17	2	1307	2.981989
3	17	2	1308	2.941831
3	17	2	1309	2.929617
3	17	2	1310	2.882692
3	17	2	1311	2.89379
3	17	2	1312	2.877257
3	17	2	1313	2.871232
3	17	2	1314	2.848476
3	17	2	1315	2.806221
3	17	2	1316	2.77891
3	17	2	2101	2.810127
3	17	2	2102	2.781927
3	17	2	2103	2.775139
3	17	2	2104	2.75272
3	17	2	2105	2.746381
3	17	2	2106	2.72684
3	17	2	2107	2.722082
3	17	2	2108	2.701835
3	17	2	2109	2.698485
3	17	2	2110	2.676451
3	17	2	2111	2.685978
3	17	2	2112	2.664494
3	17	2	2113	2.671818
3	17	2	2114	2.712225
3	17	2	2115	2.683425
3	17	2	2116	2.660745
3	17	2	2201	2.790903
3	17	2	2202	2.750839
3	17	2	2203	2.773418
3	17	2	2204	2.75187
3	17	2	2205	2.749926
3	17	2	2206	2.717601
3	17	2	2207	2.714674
3	17	2	2208	2.707133
3	17	2	2209	2.690509
3	17	2	2210	2.680893
3	17	2	2211	2.680964
3	17	2	2212	2.657937
3	17	2	2213	2.671278
3	17	2	2214	2.700579
3	17	2	2215	2.678922
3	17	2	2216	2.658402
3	17	2	2301	2.827482
3	17	2	2302	2.808135
3	17	2	2303	2.812587
3	17	2	2304	2.794683
3	17	2	2305	2.771561
3	17	2	2306	2.767636
3	17	2	2307	2.747385
3	17	2	2308	2.742122
3	17	2	2309	2.725688
3	17	2	2310	2.72526
3	17	2	2311	2.703377
3	17	2	2312	2.686898
3	17	2	2313	2.681253
3	17	2	2314	2.727425
3	17	2	2315	2.695816
3	17	2	2316	2.66859
3	17	3	1101	3.126005
3	17	3	1102	3.165004
3	17	3	1103	3.155733
3	17	3	1104	3.109348
3	17	3	1105	3.062043
3	17	3	1106	3.074679
3	17	3	1107	3.031319
3	17	3	1108	3.022196
3	17	3	1109	2.988225
3	17	3	1110	2.972771
3	17	3	1111	2.939544
3	17	3	1112	2.911682
3	17	3	1113	2.86973
3	17	3	1114	2.839774
3	17	3	1115	2.779956
3	17	3	1116	2.710457
3	17	3	1201	3.137449
3	17	3	1202	3.126867
3	17	3	1203	3.181091
3	17	3	1204	3.161175
3	17	3	1205	3.094147
3	17	3	1206	3.074534
3	17	3	1207	3.073388
3	17	3	1208	3.013793
3	17	3	1209	3.027101
3	17	3	1210	2.966515
3	17	3	1211	2.928668
3	17	3	1212	2.909
3	17	3	1213	2.889755
3	17	3	1214	2.873334
3	17	3	1215	2.79479
3	17	3	1216	2.672639
3	17	3	1301	3.153267
3	17	3	1302	3.065402
3	17	3	1303	3.165548
3	17	3	1304	3.134947
3	17	3	1305	3.126804
3	17	3	1306	3.059777
3	17	3	1307	3.094684
3	17	3	1308	3.076565
3	17	3	1309	3.021979
3	17	3	1310	2.976931
3	17	3	1311	2.952894
3	17	3	1312	2.951283
3	17	3	1313	2.888215
3	17	3	1314	2.844411
3	17	3	1315	2.832803
3	17	3	1316	2.789909
3	17	3	2101	2.925234
3	17	3	2102	2.94585
3	17	3	2103	2.942973
3	17	3	2104	2.912677
3	17	3	2105	2.892316
3	17	3	2106	2.882194
3	17	3	2107	2.850744
3	17	3	2108	2.825904
3	17	3	2109	2.80143
3	17	3	2110	2.775621
3	17	3	2111	2.761384
3	17	3	2112	2.7428
3	17	3	2113	2.706331
3	17	3	2114	2.684844
3	17	3	2115	2.681529
3	17	3	2116	2.649808
3	17	3	2201	2.971573
3	17	3	2202	2.956503
3	17	3	2203	2.941797
3	17	3	2204	2.933328
3	17	3	2205	2.937461
3	17	3	2206	2.887403
3	17	3	2207	2.87974
3	17	3	2208	2.823299
3	17	3	2209	2.819697
3	17	3	2210	2.796473
3	17	3	2211	2.777272
3	17	3	2212	2.747035
3	17	3	2213	2.70221
3	17	3	2214	2.73026
3	17	3	2215	2.714323
3	17	3	2216	2.680375
3	17	3	2301	2.948597
3	17	3	2302	2.936522
3	17	3	2303	2.96458
3	17	3	2304	2.947082
3	17	3	2305	2.928525
3	17	3	2306	2.885709
3	17	3	2307	2.89363
3	17	3	2308	2.851542
3	17	3	2309	2.834431
3	17	3	2310	2.813748
3	17	3	2311	2.785499
3	17	3	2312	2.74769
3	17	3	2313	2.729802
3	17	3	2314	2.719822
3	17	3	2315	2.715666
3	17	3	2316	2.6619
3	17	4	1101	2.925453
3	17	4	1102	2.894486
3	17	4	1103	2.926514
3	17	4	1104	2.906417
3	17	4	1105	2.863228
3	17	4	1106	2.859188
3	17	4	1107	2.80687
3	17	4	1108	2.820397
3	17	4	1109	2.815356
3	17	4	1110	2.797204
3	17	4	1111	2.75775
3	17	4	1112	2.739371
3	17	4	1113	2.752327
3	17	4	1114	2.727436
3	17	4	1115	2.683074
3	17	4	1116	2.65045
3	17	4	1201	2.935645
3	17	4	1202	2.943959
3	17	4	1203	2.912339
3	17	4	1204	2.899475
3	17	4	1205	2.891755
3	17	4	1206	2.860165
3	17	4	1207	2.848319
3	17	4	1208	2.824163
3	17	4	1209	2.817203
3	17	4	1210	2.802157
3	17	4	1211	2.789428
3	17	4	1212	2.748444
3	17	4	1213	2.738292
3	17	4	1214	2.64467
3	17	4	1215	2.653699
3	17	4	1216	2.658192
3	17	4	1301	2.942062
3	17	4	1302	2.899397
3	17	4	1303	2.945618
3	17	4	1304	2.934046
3	17	4	1305	2.89469
3	17	4	1306	2.848194
3	17	4	1307	2.845394
3	17	4	1308	2.865811
3	17	4	1309	2.819335
3	17	4	1310	2.80211
3	17	4	1311	2.799271
3	17	4	1312	2.754526
3	17	4	1313	2.722423
3	17	4	1314	2.709787
3	17	4	1315	2.695233
3	17	4	1316	2.648362
3	17	4	2101	2.704066
3	17	4	2102	2.693206
3	17	4	2103	2.688845
3	17	4	2104	2.689217
3	17	4	2105	2.704788
3	17	4	2106	2.683325
3	17	4	2107	2.669464
3	17	4	2108	2.66605
3	17	4	2109	2.638675
3	17	4	2110	2.61406
3	17	4	2111	2.608592
3	17	4	2112	2.588806
3	17	4	2113	2.588372
3	17	4	2114	2.581294
3	17	4	2115	2.569886
3	17	4	2116	2.552519
3	17	4	2201	2.730332
3	17	4	2202	2.712948
3	17	4	2203	2.712763
3	17	4	2204	2.710067
3	17	4	2205	2.716577
3	17	4	2206	2.685279
3	17	4	2207	2.688347
3	17	4	2208	2.655866
3	17	4	2209	2.639157
3	17	4	2210	2.619377
3	17	4	2211	2.593175
3	17	4	2212	2.595846
3	17	4	2213	2.573451
3	17	4	2214	2.595668
3	17	4	2215	2.601492
3	17	4	2216	2.561054
3	17	4	2301	2.735885
3	17	4	2302	2.715839
3	17	4	2303	2.713532
3	17	4	2304	2.719932
3	17	4	2305	2.724342
3	17	4	2306	2.696713
3	17	4	2307	2.688992
3	17	4	2308	2.673623
3	17	4	2309	2.656436
3	17	4	2310	2.639106
3	17	4	2311	2.628063
3	17	4	2312	2.604849
3	17	4	2313	2.586183
3	17	4	2314	2.595214
3	17	4	2315	2.583919
3	17	4	2316	2.577664
3	17	5	1101	3.622843
3	17	5	1102	3.572084
3	17	5	1103	3.598544
3	17	5	1104	3.582715
3	17	5	1105	3.531226
3	17	5	1106	3.447631
3	17	5	1107	3.400906
3	17	5	1108	3.435014
3	17	5	1109	3.408608
3	17	5	1110	3.350145
3	17	5	1111	3.328846
3	17	5	1112	3.294072
3	17	5	1113	3.276552
3	17	5	1114	3.235839
3	17	5	1115	3.217343
3	17	5	1116	3.160272
3	17	5	1201	3.544559
3	17	5	1202	3.50223
3	17	5	1203	3.526086
3	17	5	1204	3.4686
3	17	5	1205	3.478116
3	17	5	1206	3.391434
3	17	5	1207	3.356888
3	17	5	1208	3.377423
3	17	5	1209	3.37927
3	17	5	1210	3.320258
3	17	5	1211	3.267975
3	17	5	1212	3.272781
3	17	5	1213	3.227337
3	17	5	1214	3.202827
3	17	5	1215	3.173334
3	17	5	1216	3.132955
3	17	5	1301	3.560232
3	17	5	1302	3.575259
3	17	5	1303	3.547965
3	17	5	1304	3.528596
3	17	5	1305	3.420152
3	17	5	1306	3.435661
3	17	5	1307	3.408802
3	17	5	1308	3.413544
3	17	5	1309	3.398118
3	17	5	1310	3.358754
3	17	5	1311	3.301973
3	17	5	1312	3.257104
3	17	5	1313	3.263959
3	17	5	1314	3.232621
3	17	5	1315	3.185955
3	17	5	1316	3.119009
3	17	5	2101	3.41946
3	17	5	2102	3.381641
3	17	5	2103	3.378693
3	17	5	2104	3.395096
3	17	5	2105	3.346576
3	17	5	2106	3.300578
3	17	5	2107	3.292162
3	17	5	2108	3.30088
3	17	5	2109	3.246326
3	17	5	2110	3.228147
3	17	5	2111	3.204639
3	17	5	2112	3.163286
3	17	5	2113	3.146888
3	17	5	2114	3.139044
3	17	5	2115	3.115752
3	17	5	2116	3.063478
3	17	5	2201	3.361497
3	17	5	2202	3.347288
3	17	5	2203	3.332449
3	17	5	2204	3.320292
3	17	5	2205	3.331106
3	17	5	2206	3.28194
3	17	5	2207	3.248128
3	17	5	2208	3.253295
3	17	5	2209	3.23274
3	17	5	2210	3.189096
3	17	5	2211	3.16116
3	17	5	2212	3.149109
3	17	5	2213	3.141824
3	17	5	2214	3.090946
3	17	5	2215	3.106411
3	17	5	2216	3.05497
3	17	5	2301	3.418211
3	17	5	2302	3.386965
3	17	5	2303	3.418538
3	17	5	2304	3.347102
3	17	5	2305	3.340117
3	17	5	2306	3.30812
3	17	5	2307	3.29162
3	17	5	2308	3.309563
3	17	5	2309	3.247009
3	17	5	2310	3.220651
3	17	5	2311	3.192125
3	17	5	2312	3.170024
3	17	5	2313	3.160918
3	17	5	2314	3.131691
3	17	5	2315	3.104646
3	17	5	2316	3.057815
3	17	6	1101	2.964251
3	17	6	1102	2.969379
3	17	6	1103	3.007139
3	17	6	1104	2.961996
3	17	6	1105	2.939994
3	17	6	1106	2.899996
3	17	6	1107	2.868013
3	17	6	1108	2.898996
3	17	6	1109	2.846933
3	17	6	1110	2.802751
3	17	6	1111	2.790091
3	17	6	1112	2.758763
3	17	6	1113	2.768254
3	17	6	1114	2.749811
3	17	6	1115	2.707653
3	17	6	1116	2.696588
3	17	6	1201	2.949758
3	17	6	1202	2.998119
3	17	6	1203	2.9288
3	17	6	1204	2.916701
3	17	6	1205	2.885744
3	17	6	1206	2.899352
3	17	6	1207	2.862327
3	17	6	1208	2.871879
3	17	6	1209	2.816577
3	17	6	1210	2.803432
3	17	6	1211	2.794264
3	17	6	1212	2.758026
3	17	6	1213	2.739727
3	17	6	1214	2.713311
3	17	6	1215	2.697868
3	17	6	1216	2.655943
3	17	6	1301	2.945558
3	17	6	1302	2.961124
3	17	6	1303	2.945593
3	17	6	1304	2.973928
3	17	6	1305	2.892333
3	17	6	1306	2.858773
3	17	6	1307	2.851512
3	17	6	1308	2.875684
3	17	6	1309	2.856175
3	17	6	1310	2.806624
3	17	6	1311	2.787251
3	17	6	1312	2.759259
3	17	6	1313	2.755848
3	17	6	1314	2.747576
3	17	6	1315	2.691419
3	17	6	1316	2.657408
3	17	6	2101	2.805185
3	17	6	2102	2.782938
3	17	6	2103	2.768307
3	17	6	2104	2.757215
3	17	6	2105	2.737147
3	17	6	2106	2.734102
3	17	6	2107	2.716471
3	17	6	2108	2.704584
3	17	6	2109	2.693074
3	17	6	2110	2.677264
3	17	6	2111	2.645885
3	17	6	2112	2.626721
3	17	6	2113	2.606642
3	17	6	2114	2.612323
3	17	6	2115	2.599057
3	17	6	2116	2.571643
3	17	6	2201	2.816213
3	17	6	2202	2.800423
3	17	6	2203	2.764405
3	17	6	2204	2.741307
3	17	6	2205	2.767536
3	17	6	2206	2.713693
3	17	6	2207	2.703052
3	17	6	2208	2.705293
3	17	6	2209	2.679458
3	17	6	2210	2.677192
3	17	6	2211	2.647155
3	17	6	2212	2.627524
3	17	6	2213	2.604137
3	17	6	2214	2.608179
3	17	6	2215	2.614695
3	17	6	2216	2.591563
3	17	6	2301	2.812965
3	17	6	2302	2.801482
3	17	6	2303	2.761166
3	17	6	2304	2.754528
3	17	6	2305	2.744958
3	17	6	2306	2.736323
3	17	6	2307	2.730825
3	17	6	2308	2.704301
3	17	6	2309	2.695026
3	17	6	2310	2.68268
3	17	6	2311	2.648181
3	17	6	2312	2.648881
3	17	6	2313	2.628441
3	17	6	2314	2.602911
3	17	6	2315	2.611068
3	17	6	2316	2.606564
3	17	7	1101	3.316562
3	17	7	1102	3.32551
3	17	7	1103	3.318456
3	17	7	1104	3.270951
3	17	7	1105	3.2294
3	17	7	1106	3.242597
3	17	7	1107	3.141352
3	17	7	1108	3.167338
3	17	7	1109	3.089973
3	17	7	1110	3.028476
3	17	7	1111	3.010128
3	17	7	1112	2.981242
3	17	7	1113	2.933202
3	17	7	1114	2.927248
3	17	7	1115	2.884128
3	17	7	1116	2.822926
3	17	7	1201	3.288341
3	17	7	1202	3.318947
3	17	7	1203	3.289021
3	17	7	1204	3.260314
3	17	7	1205	3.186628
3	17	7	1206	3.171494
3	17	7	1207	3.120723
3	17	7	1208	3.152623
3	17	7	1209	3.068134
3	17	7	1210	3.023895
3	17	7	1211	3.012679
3	17	7	1212	2.952828
3	17	7	1213	2.90417
3	17	7	1214	2.883707
3	17	7	1215	2.866323
3	17	7	1216	2.797161
3	17	7	1301	3.347401
3	17	7	1302	3.288378
3	17	7	1303	3.280807
3	17	7	1304	3.203376
3	17	7	1305	3.181192
3	17	7	1306	3.130397
3	17	7	1307	3.091139
3	17	7	1308	3.084969
3	17	7	1309	3.00202
3	17	7	1310	2.983946
3	17	7	1311	2.92783
3	17	7	1312	2.93619
3	17	7	1313	2.889939
3	17	7	1314	2.836059
3	17	7	1315	2.835306
3	17	7	1316	2.76781
3	17	7	2101	3.150065
3	17	7	2102	3.139189
3	17	7	2103	3.117928
3	17	7	2104	3.087755
3	17	7	2105	3.039745
3	17	7	2106	3.007987
3	17	7	2107	2.982717
3	17	7	2108	2.962731
3	17	7	2109	2.930197
3	17	7	2110	2.901103
3	17	7	2111	2.879162
3	17	7	2112	2.835918
3	17	7	2113	2.817248
3	17	7	2114	2.782426
3	17	7	2115	2.753175
3	17	7	2116	2.69431
3	17	7	2201	3.166978
3	17	7	2202	3.129991
3	17	7	2203	3.09516
3	17	7	2204	3.094624
3	17	7	2205	3.055492
3	17	7	2206	2.990791
3	17	7	2207	2.986324
3	17	7	2208	2.971897
3	17	7	2209	2.956585
3	17	7	2210	2.889256
3	17	7	2211	2.863542
3	17	7	2212	2.842474
3	17	7	2213	2.815475
3	17	7	2214	2.80887
3	17	7	2215	2.773451
3	17	7	2216	2.732427
3	17	7	2301	3.115366
3	17	7	2302	3.114932
3	17	7	2303	3.087358
3	17	7	2304	3.056061
3	17	7	2305	3.002875
3	17	7	2306	2.96394
3	17	7	2307	2.950868
3	17	7	2308	2.945067
3	17	7	2309	2.898259
3	17	7	2310	2.873083
3	17	7	2311	2.829505
3	17	7	2312	2.799805
3	17	7	2313	2.773504
3	17	7	2314	2.774168
3	17	7	2315	2.747167
3	17	7	2316	2.696283
3	17	8	1101	3.333554
3	17	8	1102	3.301787
3	17	8	1103	3.35105
3	17	8	1104	3.25382
3	17	8	1105	3.211122
3	17	8	1106	3.215005
3	17	8	1107	3.157529
3	17	8	1108	3.131159
3	17	8	1109	3.057906
3	17	8	1110	3.059314
3	17	8	1111	3.001849
3	17	8	1112	2.967781
3	17	8	1113	2.926857
3	17	8	1114	2.914054
3	17	8	1115	2.896562
3	17	8	1116	2.820497
3	17	8	1201	3.25837
3	17	8	1202	3.289715
3	17	8	1203	3.263352
3	17	8	1204	3.263091
3	17	8	1205	3.211139
3	17	8	1206	3.177106
3	17	8	1207	3.136564
3	17	8	1208	3.076918
3	17	8	1209	3.045484
3	17	8	1210	3.010478
3	17	8	1211	2.980289
3	17	8	1212	2.967427
3	17	8	1213	2.930643
3	17	8	1214	2.899722
3	17	8	1215	2.8513
3	17	8	1216	2.807218
3	17	8	1301	3.257843
3	17	8	1302	3.251403
3	17	8	1303	3.224621
3	17	8	1304	3.163053
3	17	8	1305	3.231394
3	17	8	1306	3.120888
3	17	8	1307	3.090253
3	17	8	1308	3.051586
3	17	8	1309	2.992345
3	17	8	1310	2.960854
3	17	8	1311	2.967983
3	17	8	1312	2.910199
3	17	8	1313	2.866469
3	17	8	1314	2.86215
3	17	8	1315	2.819351
3	17	8	1316	2.784614
3	17	8	2101	3.127777
3	17	8	2102	3.119802
3	17	8	2103	3.127967
3	17	8	2104	3.071211
3	17	8	2105	3.049418
3	17	8	2106	3.019739
3	17	8	2107	2.998036
3	17	8	2108	2.982773
3	17	8	2109	2.927884
3	17	8	2110	2.90029
3	17	8	2111	2.878865
3	17	8	2112	2.844143
3	17	8	2113	2.824322
3	17	8	2114	2.781043
3	17	8	2115	2.754422
3	17	8	2116	2.695732
3	17	8	2201	3.089365
3	17	8	2202	3.101846
3	17	8	2203	3.075431
3	17	8	2204	3.054683
3	17	8	2205	3.041871
3	17	8	2206	2.981958
3	17	8	2207	2.99018
3	17	8	2208	2.948627
3	17	8	2209	2.934302
3	17	8	2210	2.901043
3	17	8	2211	2.873975
3	17	8	2212	2.84508
3	17	8	2213	2.815847
3	17	8	2214	2.774212
3	17	8	2215	2.779276
3	17	8	2216	2.738075
3	17	8	2301	3.075701
3	17	8	2302	3.05719
3	17	8	2303	3.075128
3	17	8	2304	3.03043
3	17	8	2305	3.009555
3	17	8	2306	2.975981
3	17	8	2307	2.935434
3	17	8	2308	2.92776
3	17	8	2309	2.884029
3	17	8	2310	2.850351
3	17	8	2311	2.823256
3	17	8	2312	2.797415
3	17	8	2313	2.771293
3	17	8	2314	2.742342
3	17	8	2315	2.717656
3	17	8	2316	2.677278
3	18	1	1101	3.179063
3	18	1	1102	3.163238
3	18	1	1103	3.171571
3	18	1	1104	3.132734
3	18	1	1105	3.057428
3	18	1	1106	3.062256
3	18	1	1107	3.00229
3	18	1	1108	2.966937
3	18	1	1109	2.969223
3	18	1	1110	2.904943
3	18	1	1111	2.899895
3	18	1	1112	2.8879
3	18	1	1113	2.85165
3	18	1	1114	2.83136
3	18	1	1115	2.793855
3	18	1	1116	2.780098
3	18	1	1201	3.252709
3	18	1	1202	3.171308
3	18	1	1203	3.207934
3	18	1	1204	3.155277
3	18	1	1205	3.149737
3	18	1	1206	3.103693
3	18	1	1207	3.060724
3	18	1	1208	3.02507
3	18	1	1209	2.966966
3	18	1	1210	2.958326
3	18	1	1211	2.949945
3	18	1	1212	2.938049
3	18	1	1213	2.882475
3	18	1	1214	2.879545
3	18	1	1215	2.831262
3	18	1	1216	2.779333
3	18	1	1301	3.253553
3	18	1	1302	3.218091
3	18	1	1303	3.238255
3	18	1	1304	3.192624
3	18	1	1305	3.156444
3	18	1	1306	3.120513
3	18	1	1307	3.118142
3	18	1	1308	3.081374
3	18	1	1309	3.000702
3	18	1	1310	2.949958
3	18	1	1311	2.960666
3	18	1	1312	2.935764
3	18	1	1313	2.897481
3	18	1	1314	2.918862
3	18	1	1315	2.839023
3	18	1	1316	2.840487
3	18	1	2101	2.994917
3	18	1	2102	2.947302
3	18	1	2103	2.967194
3	18	1	2104	2.928587
3	18	1	2105	2.910897
3	18	1	2106	2.870293
3	18	1	2107	2.850429
3	18	1	2108	2.835159
3	18	1	2109	2.820858
3	18	1	2110	2.806559
3	18	1	2111	2.775944
3	18	1	2112	2.755265
3	18	1	2113	2.724783
3	18	1	2114	2.706067
3	18	1	2115	2.7027
3	18	1	2116	2.654167
3	18	1	2201	3.054063
3	18	1	2202	3.032965
3	18	1	2203	3.035718
3	18	1	2204	2.993819
3	18	1	2205	2.961252
3	18	1	2206	2.935105
3	18	1	2207	2.919432
3	18	1	2208	2.903188
3	18	1	2209	2.857684
3	18	1	2210	2.855514
3	18	1	2211	2.822929
3	18	1	2212	2.795506
3	18	1	2213	2.776017
3	18	1	2214	2.776888
3	18	1	2215	2.739305
3	18	1	2216	2.697741
3	18	1	2301	3.042366
3	18	1	2302	3.035032
3	18	1	2303	3.032783
3	18	1	2304	2.997785
3	18	1	2305	2.958521
3	18	1	2306	2.926265
3	18	1	2307	2.91393
3	18	1	2308	2.906897
3	18	1	2309	2.852904
3	18	1	2310	2.840063
3	18	1	2311	2.819215
3	18	1	2312	2.802434
3	18	1	2313	2.756391
3	18	1	2314	2.739866
3	18	1	2315	2.707364
3	18	1	2316	2.685764
3	18	2	1101	3.033964
3	18	2	1102	3.045607
3	18	2	1103	2.9965
3	18	2	1104	2.9864
3	18	2	1105	2.974352
3	18	2	1106	2.971399
3	18	2	1107	2.939952
3	18	2	1108	2.964832
3	18	2	1109	2.903659
3	18	2	1110	2.879777
3	18	2	1111	2.889959
3	18	2	1112	2.880999
3	18	2	1113	2.873128
3	18	2	1114	2.81972
3	18	2	1115	2.791771
3	18	2	1116	2.769284
3	18	2	1201	2.182705
3	18	2	1202	2.929602
3	18	2	1203	2.950802
3	18	2	1204	2.945238
3	18	2	1205	2.930434
3	18	2	1206	2.900938
3	18	2	1207	2.927195
3	18	2	1208	2.868785
3	18	2	1209	2.883667
3	18	2	1210	2.800656
3	18	2	1211	2.830482
3	18	2	1212	2.817778
3	18	2	1213	2.791381
3	18	2	1214	2.777795
3	18	2	1215	2.833823
3	18	2	1216	2.698192
3	18	2	1301	2.368378
3	18	2	1302	2.945974
3	18	2	1303	2.984684
3	18	2	1304	2.978661
3	18	2	1305	3.01815
3	18	2	1306	2.929616
3	18	2	1307	2.9566
3	18	2	1308	2.921303
3	18	2	1309	2.921041
3	18	2	1310	2.888679
3	18	2	1311	2.874183
3	18	2	1312	2.867147
3	18	2	1313	2.838257
3	18	2	1314	2.893208
3	18	2	1315	2.832281
3	18	2	1316	2.793079
3	18	2	2101	2.773947
3	18	2	2102	2.770633
3	18	2	2103	2.746747
3	18	2	2104	2.751147
3	18	2	2105	2.724585
3	18	2	2106	2.720625
3	18	2	2107	2.714965
3	18	2	2108	2.704122
3	18	2	2109	2.698842
3	18	2	2110	2.678132
3	18	2	2111	2.683992
3	18	2	2112	2.646775
3	18	2	2113	2.667983
3	18	2	2114	2.704317
3	18	2	2115	2.681953
3	18	2	2116	2.640983
3	18	2	2201	2.763815
3	18	2	2202	2.740311
3	18	2	2203	2.724602
3	18	2	2204	2.722456
3	18	2	2205	2.719436
3	18	2	2206	2.703637
3	18	2	2207	2.702831
3	18	2	2208	2.681254
3	18	2	2209	2.682504
3	18	2	2210	2.665655
3	18	2	2211	2.672312
3	18	2	2212	2.648284
3	18	2	2213	2.664705
3	18	2	2214	2.690435
3	18	2	2215	2.676358
3	18	2	2216	2.644102
3	18	2	2301	2.83431
3	18	2	2302	2.774686
3	18	2	2303	2.755882
3	18	2	2304	2.776973
3	18	2	2305	2.747655
3	18	2	2306	2.727603
3	18	2	2307	2.738455
3	18	2	2308	2.711352
3	18	2	2309	2.714594
3	18	2	2310	2.702928
3	18	2	2311	2.6988
3	18	2	2312	2.669751
3	18	2	2313	2.671041
3	18	2	2314	2.710532
3	18	2	2315	2.68183
3	18	2	2316	2.660088
3	18	3	1101	3.15941
3	18	3	1102	3.165695
3	18	3	1103	3.131082
3	18	3	1104	3.108866
3	18	3	1105	3.076193
3	18	3	1106	3.049021
3	18	3	1107	3.039893
3	18	3	1108	3.015955
3	18	3	1109	2.974729
3	18	3	1110	2.954416
3	18	3	1111	2.921491
3	18	3	1112	2.886888
3	18	3	1113	2.849836
3	18	3	1114	2.845046
3	18	3	1115	2.790015
3	18	3	1116	2.69954
3	18	3	1201	3.143684
3	18	3	1202	3.147446
3	18	3	1203	3.15238
3	18	3	1204	3.129032
3	18	3	1205	3.076876
3	18	3	1206	3.064629
3	18	3	1207	3.085058
3	18	3	1208	3.027206
3	18	3	1209	2.988576
3	18	3	1210	2.97154
3	18	3	1211	2.942799
